*******************************************************************
* Genome-wide Complex Trait Analysis (GCTA)
* version 1.93.2 beta Linux
* (C) 2010-present, Jian Yang, The University of Queensland
* Please report bugs to Jian Yang <jian.yang.qt@gmail.com>
*******************************************************************
Analysis started at 23:27:41 -03 on Wed Jun 09 2021.
Hostname: darwin

Accepted options:
--reml
--reml-alg 0
--reml-maxit 1000
--grm /scratch/genevol/users/lucas/V3/grmNAfr
--pheno /raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt
--covar /raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt
--reml-est-fix
--out /raid/genevol/users/lucas/heritability/03.Heritability/Results/V3/HLA-DQB1/NAfrHLA-DQB10

Note: This is a multi-thread program. You could specify the number of threads by the --thread-num option to speed up the computation if there are multiple processors in your machine.

Reading IDs of the GRM from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.id].
358 IDs read from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.id].
Reading the GRM from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.bin].
GRM for 358 individuals are included from [/scratch/genevol/users/lucas/V3/grmNAfr.grm.bin].
Reading phenotypes from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt].
Non-missing phenotypes of 358 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt].
Reading discrete covariate(s) from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt].
3 discrete covariate(s) of 445 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt].

3 discrete variable(s) included as covariate(s).
358 individuals are in common in these files.

Performing  REML analysis ... (Note: may take hours depending on sample size).
358 observations, 11 fixed effect(s), and 2 variance component(s)(including residual variance).
Calculating prior values of variance components by EM-REML ...
Updated prior values: 17199.5 17107.5
logL: -1987.86
Running AI-REML algorithm ...
Iter.	logL	V(G)	V(e)	
389	-1983.83	30067.60937	0.03841	(1 component(s) constrained)
390	-1982.83	30076.48634	0.03841	(1 component(s) constrained)
391	-1982.14	30070.28695	0.03841	(1 component(s) constrained)
392	-1981.83	30079.81687	0.03841	(1 component(s) constrained)
393	-1980.95	30070.91520	0.03841	(1 component(s) constrained)
394	-1981.97	30082.18736	0.03841	(1 component(s) constrained)
395	-1982.29	30075.00931	0.03841	(1 component(s) constrained)
396	-1981.66	30063.28276	0.03841	(1 component(s) constrained)
397	-1982.50	30076.09021	0.03841	(1 component(s) constrained)
398	-1983.26	30082.69728	0.03841	(1 component(s) constrained)
399	-1983.26	30072.81894	0.03841	(1 component(s) constrained)
400	-1981.63	30076.67837	0.03841	(1 component(s) constrained)
401	-1982.33	30078.26059	0.03841	(1 component(s) constrained)
402	-1983.34	30081.67231	0.03841	(1 component(s) constrained)
403	-1982.38	30070.58094	0.03841	(1 component(s) constrained)
404	-1983.40	30081.53747	0.03841	(1 component(s) constrained)
405	-1984.08	30079.01723	0.03841	(1 component(s) constrained)
406	-1981.05	30065.63852	0.03841	(1 component(s) constrained)
407	-1982.38	30063.97450	0.03841	(1 component(s) constrained)
408	-1982.48	30087.58418	0.03841	(1 component(s) constrained)
409	-1981.51	30063.28326	0.03841	(1 component(s) constrained)
410	-1981.26	30063.65591	0.03841	(1 component(s) constrained)
411	-1983.04	30070.27320	0.03841	(1 component(s) constrained)
412	-1982.54	30083.32091	0.03841	(1 component(s) constrained)
413	-1981.20	30073.43754	0.03841	(1 component(s) constrained)
414	-1982.88	30072.88779	0.03841	(1 component(s) constrained)
415	-1981.70	30082.02137	0.03841	(1 component(s) constrained)
416	-1983.69	30082.00529	0.03841	(1 component(s) constrained)
417	-1980.17	30087.60526	0.03841	(1 component(s) constrained)
418	-1982.23	30086.22165	0.03841	(1 component(s) constrained)
419	-1980.30	30073.63262	0.03841	(1 component(s) constrained)
420	-1982.45	30076.92523	0.03841	(1 component(s) constrained)
421	-1983.73	30083.92079	0.03841	(1 component(s) constrained)
422	-1981.21	30090.80857	0.03841	(1 component(s) constrained)
423	-1982.04	30086.16077	0.03841	(1 component(s) constrained)
424	-1980.97	30067.31252	0.03841	(1 component(s) constrained)
425	-1982.56	30074.19972	0.03841	(1 component(s) constrained)
426	-1982.48	30090.47029	0.03841	(1 component(s) constrained)
427	-1981.02	30082.56724	0.03841	(1 component(s) constrained)
428	-1981.62	30077.09994	0.03841	(1 component(s) constrained)
429	-1981.40	30074.60857	0.03841	(1 component(s) constrained)
430	-1983.59	30082.93191	0.03841	(1 component(s) constrained)
431	-1981.60	30073.76684	0.03841	(1 component(s) constrained)
432	-1981.21	30075.32962	0.03841	(1 component(s) constrained)
433	-1980.81	30085.88821	0.03841	(1 component(s) constrained)
434	-1982.46	30072.15861	0.03841	(1 component(s) constrained)
435	-1982.29	30074.17889	0.03841	(1 component(s) constrained)
436	-1981.58	30079.31727	0.03841	(1 component(s) constrained)
437	-1983.75	30078.40990	0.03841	(1 component(s) constrained)
438	-1983.27	30074.88679	0.03841	(1 component(s) constrained)
439	-1982.93	30075.18735	0.03841	(1 component(s) constrained)
440	-1982.96	30079.92928	0.03841	(1 component(s) constrained)
441	-1981.85	30081.26354	0.03841	(1 component(s) constrained)
442	-1982.64	30077.19160	0.03841	(1 component(s) constrained)
443	-1981.29	30081.65291	0.03841	(1 component(s) constrained)
444	-1982.98	30077.23835	0.03841	(1 component(s) constrained)
445	-1983.06	30081.92206	0.03841	(1 component(s) constrained)
446	-1983.28	30079.56940	0.03841	(1 component(s) constrained)
447	-1980.82	30078.01828	0.03841	(1 component(s) constrained)
448	-1982.65	30075.61712	0.03841	(1 component(s) constrained)
449	-1983.10	30076.76998	0.03841	(1 component(s) constrained)
450	-1983.87	30086.31743	0.03841	(1 component(s) constrained)
451	-1983.02	30093.48325	0.03841	(1 component(s) constrained)
452	-1985.06	30067.51218	0.03841	(1 component(s) constrained)
453	-1981.18	30077.97781	0.03841	(1 component(s) constrained)
454	-1982.06	30079.73133	0.03841	(1 component(s) constrained)
455	-1984.73	30063.01034	0.03841	(1 component(s) constrained)
456	-1983.04	30080.20753	0.03841	(1 component(s) constrained)
457	-1982.32	30080.06219	0.03841	(1 component(s) constrained)
458	-1981.89	30075.71825	0.03841	(1 component(s) constrained)
459	-1981.61	30072.50803	0.03841	(1 component(s) constrained)
460	-1981.62	30073.86180	0.03841	(1 component(s) constrained)
461	-1982.15	30077.10296	0.03841	(1 component(s) constrained)
462	-1982.42	30077.06405	0.03841	(1 component(s) constrained)
463	-1981.61	30080.65758	0.03841	(1 component(s) constrained)
464	-1983.61	30070.65171	0.03841	(1 component(s) constrained)
465	-1982.48	30073.01027	0.03841	(1 component(s) constrained)
466	-1981.97	30072.70412	0.03841	(1 component(s) constrained)
467	-1982.48	30078.13302	0.03841	(1 component(s) constrained)
468	-1981.71	30076.26647	0.03841	(1 component(s) constrained)
469	-1980.94	30065.69547	0.03841	(1 component(s) constrained)
470	-1983.01	30070.77477	0.03841	(1 component(s) constrained)
471	-1982.18	30076.79981	0.03841	(1 component(s) constrained)
472	-1980.83	30083.31272	0.03841	(1 component(s) constrained)
473	-1980.77	30078.25463	0.03841	(1 component(s) constrained)
474	-1983.70	30071.69079	0.03841	(1 component(s) constrained)
475	-1980.59	30086.28364	0.03841	(1 component(s) constrained)
476	-1982.25	30080.39169	0.03841	(1 component(s) constrained)
477	-1982.06	30072.82801	0.03841	(1 component(s) constrained)
478	-1982.57	30076.36125	0.03841	(1 component(s) constrained)
479	-1981.89	30077.53030	0.03841	(1 component(s) constrained)
480	-1982.68	30072.76353	0.03841	(1 component(s) constrained)
481	-1981.56	30081.71525	0.03841	(1 component(s) constrained)
482	-1983.58	30080.28786	0.03841	(1 component(s) constrained)
483	-1982.25	30065.94997	0.03841	(1 component(s) constrained)
484	-1981.14	30069.95110	0.03841	(1 component(s) constrained)
485	-1983.59	30069.03708	0.03841	(1 component(s) constrained)
486	-1981.17	30080.72768	0.03841	(1 component(s) constrained)
487	-1981.24	30083.30858	0.03841	(1 component(s) constrained)
488	-1982.03	30078.08591	0.03841	(1 component(s) constrained)
489	-1983.35	30077.22663	0.03841	(1 component(s) constrained)
490	-1980.86	30077.88077	0.03841	(1 component(s) constrained)
491	-1982.33	30075.20894	0.03841	(1 component(s) constrained)
492	-1981.71	30078.99568	0.03841	(1 component(s) constrained)
493	-1981.64	30079.13821	0.03841	(1 component(s) constrained)
494	-1982.89	30096.32534	0.03841	(1 component(s) constrained)
495	-1981.44	30084.78924	0.03841	(1 component(s) constrained)
496	-1983.08	30081.49108	0.03841	(1 component(s) constrained)
497	-1982.28	30079.13401	0.03841	(1 component(s) constrained)
498	-1981.63	30068.70536	0.03841	(1 component(s) constrained)
499	-1982.38	30080.67194	0.03841	(1 component(s) constrained)
500	-1981.23	30078.28161	0.03841	(1 component(s) constrained)
501	-1981.57	30078.93226	0.03841	(1 component(s) constrained)
502	-1980.81	30074.93171	0.03841	(1 component(s) constrained)
503	-1980.72	30091.96917	0.03841	(1 component(s) constrained)
504	-1980.20	30072.05333	0.03841	(1 component(s) constrained)
505	-1981.41	30071.87040	0.03841	(1 component(s) constrained)
506	-1982.89	30077.21938	0.03841	(1 component(s) constrained)
507	-1982.46	30073.75519	0.03841	(1 component(s) constrained)
508	-1981.41	30087.65658	0.03841	(1 component(s) constrained)
509	-1982.10	30082.67840	0.03841	(1 component(s) constrained)
510	-1980.30	30073.99472	0.03841	(1 component(s) constrained)
511	-1981.81	30077.07039	0.03841	(1 component(s) constrained)
512	-1982.18	30070.77073	0.03841	(1 component(s) constrained)
513	-1981.26	30082.95333	0.03841	(1 component(s) constrained)
514	-1982.32	30071.20186	0.03841	(1 component(s) constrained)
515	-1982.79	30064.65301	0.03841	(1 component(s) constrained)
516	-1982.94	30078.23076	0.03841	(1 component(s) constrained)
517	-1983.41	30081.06931	0.03841	(1 component(s) constrained)
518	-1979.07	30073.91790	0.03841	(1 component(s) constrained)
519	-1981.89	30077.33745	0.03841	(1 component(s) constrained)
520	-1983.35	30081.60670	0.03841	(1 component(s) constrained)
521	-1981.46	30062.78496	0.03841	(1 component(s) constrained)
522	-1981.36	30070.32481	0.03841	(1 component(s) constrained)
523	-1982.73	30073.17762	0.03841	(1 component(s) constrained)
524	-1981.06	30074.80522	0.03841	(1 component(s) constrained)
525	-1983.43	30074.54486	0.03841	(1 component(s) constrained)
526	-1983.45	30081.22447	0.03841	(1 component(s) constrained)
527	-1982.19	30069.65656	0.03841	(1 component(s) constrained)
528	-1981.33	30071.17300	0.03841	(1 component(s) constrained)
529	-1982.03	30085.76374	0.03841	(1 component(s) constrained)
530	-1982.06	30077.68372	0.03841	(1 component(s) constrained)
531	-1982.24	30073.25849	0.03841	(1 component(s) constrained)
532	-1982.64	30081.75332	0.03841	(1 component(s) constrained)
533	-1981.35	30080.63558	0.03841	(1 component(s) constrained)
534	-1984.13	30080.27287	0.03841	(1 component(s) constrained)
535	-1981.59	30091.99315	0.03841	(1 component(s) constrained)
536	-1981.61	30089.71481	0.03841	(1 component(s) constrained)
537	-1983.63	30073.34557	0.03841	(1 component(s) constrained)
538	-1982.43	30076.32331	0.03841	(1 component(s) constrained)
539	-1982.44	30076.30542	0.03841	(1 component(s) constrained)
Log-likelihood ratio converged.

Calculating the logLikelihood for the reduced model ...
(variance component 1 is dropped from the model)
Calculating prior values of variance components by EM-REML ...
Updated prior values: 30259.00757
logL: -1988.76352
Running AI-REML algorithm ...
Iter.	logL	V(e)	
1	-1983.88	30176.61351	
2	-1983.88	30120.63317	
3	-1983.87	30000.01336	
4	-1983.87	30000.49446	
5	-1983.87	30000.49447	
Log-likelihood ratio converged.

Summary result of REML analysis:
Source	Variance	SE
V(G)	30076.305421	35434.907242
V(e)	0.038414	35280.468293
Vp	30076.343835	2289.920166
V(G)/Vp	0.999999	1.173030

Sampling variance/covariance of the estimates of variance components:
1.255633e+09	-1.247550e+09	
-1.247550e+09	1.244711e+09	
Estimatesof fixed effects:

Source	Estimate	SE
mean	769.495660	26.760124
X_2	-34.078346	18.594391
X_3	-35.519848	35.526220
X_4	-62.420367	31.215638
X_5	-63.268260	36.722484
X_6	-46.126413	32.058063
X_7	-132.427830	27.464425
X_8	45.937904	37.377876
X_9	-149.970801	36.458051
X_10	-220.668936	26.701533
X_11	-155.836416	31.520897

Summary result of REML analysis has been saved in the file [/raid/genevol/users/lucas/heritability/03.Heritability/Results/V3/HLA-DQB1/NAfrHLA-DQB10.hsq].

Analysis finished at 23:27:49 -03 on Wed Jun 09 2021
Overall computational time: 8.09 sec.
